title,rating,reviews,type,address,phone,website,latitude,longitude,dine_in,drive_through,no_contact_delivery,city
Falafel rayhanh,3.0,2,restaurants,Al Waha District,,,26.402705,50.051471,,,,Dammam
Little Caesar's pizza,4.4,336,restaurants,Prince Mohammed Bin Fahd University,,,26.402776,50.084797,,,,Khobar
Sweet Duluni,4.4,7,restaurants,East Dammam Al Adamah,,,26.4114854,50.01573789999999,,,,Dammam
Maestro Pizza,4.5,126,restaurants,Al Waha District,,,26.45549,50.11841,,,,Dammam
Mille Feuille,3.9,44,restaurants,Al Waha District,,,26.45552773989936,50.11847497486879,,,,Dammam
Mad pizza,4.5,16,restaurants,Al Waha District,,,26.45553494388681,50.11846692824174,,,,Dammam
Shawarmer,4.3,472,restaurants,Al Waha District,,,26.455743,50.118275,,,,Dammam
Operation Falafel,4.5,1809,restaurants,Al Waha District,,,26.45562115491423,50.11894884866363,,,,Dammam
Shawermat Express,4.2,52,restaurants,King Fahd Park Dammam,,,26.411467,50.0334347,,,,Dammam
perfect coffee,2.5,2,restaurants,King Fahd Park Dammam,,,26.4263268,50.0349997,,,,Dammam
Shawermat,4.0,134,restaurants,King Fahd Park Dammam,,,26.41159672128806,50.03320805333824,,,,Dammam
Domino's Pizza,4.5,193,restaurants,Al Waha District,,,26.4525316821588,50.12337649189185,,,,Dammam
Starbucks®,4.5,58,restaurants,Al Rakah,,,26.3002298,50.2210879,,,,Khobar
Bayader Al Sham Grills,3.7,18,restaurants,Aramco Residential Compound,,,26.296415,50.191794,,,,Dhahran
Canton,4.3,413,restaurants,Al Khobar Gate,,,26.30482625,50.16984555,,,,Khobar
Smokey Mountains  ,0.0,0,restaurants,Al Khobar Gate,,,26.3048533,50.1698083,,,,Khobar
Fatoosh,4.6,25,restaurants,Al Khobar Gate,,,26.304786,50.169829,,,,Khobar
Baskin Robbins,4.8,56,restaurants,South Khobar Area,,,26.269439,50.216482,,,,Khobar
House of Donuts,4.2,24,restaurants,South Khobar Area,,,26.288471,50.218978,,,,Khobar
Deep Fries,4.3,2688,restaurants,West Dammam Al Faisaliyah,,,26.38026828369441,50.05719332579501,,,,Dammam
Anoosh,4.9,73,restaurants,Dhahran Mall,,,26.190743,50.189911,,,,Dhahran
Koshari Station,4.6,295,restaurants,Dhahran Mall,,,26.1906133,50.1898704,,,,Dhahran
Pearl Chinese Dragon,4.4,207,restaurants,Dhahran Mall,,,26.19035575920708,50.18956396881678,,,,Dhahran
perfect coffee,3.7,7,restaurants,Dhahran Mall,,,26.2010224,50.20502579999999,,,,Dhahran
Gazzal,4.5,118,restaurants,Dhahran Mall,,,26.1879977,50.1874995,,,,Dhahran
Sama Deeraty,4.2,181,restaurants,Dhahran Mall,,,26.186398,50.185124,,,,Dhahran
Cinnabon,4.4,156,restaurants,Dammam Corniche,,,26.4553753,50.1166102,,,,Dammam
Fatira Way,4.4,27,restaurants,Central Dammam Al Danah,,,26.4065123,50.0136397,,,,Dammam
Sweet Corner,5.0,4,restaurants,Central Dammam Al Danah,,,26.3945141,50.01904200000001,,,,Dammam
Nisf Makhsus,3.6,46,restaurants,Central Dammam Al Danah,,,26.37056661271039,50.03812803620631,,,,Dammam
Dar Mubarak,4.4,531,restaurants,Dhahran Mall,,,26.28366353443041,50.18100243250616,,,,Dhahran
Hardee's,4.3,230,restaurants,Dhahran Mall,,,26.3306699,50.162276,,,,Dhahran
Kufa,4.5,466,restaurants,Al Waha District,,,26.44311069999999,50.09628230000001,,,,Dammam
Dunkin Donuts,4.2,158,restaurants,Al Waha District,,,26.45264,50.09674,,,,Dammam
Madini Rice,0.0,0,restaurants,Aramco Residential Compound,,,26.20775851753163,50.18865374418032,,,,Dhahran
TAWA,4.8,18,restaurants,Aramco Residential Compound,,,26.2179259,50.20679,,,,Dhahran
Faradis,4.4,31,restaurants,Aramco Residential Compound,,,26.2183125,50.2091875,,,,Dhahran
Antar Crepe,4.8,6,restaurants,West Dammam Al Faisaliyah,,,26.4372967,50.0542209,,,,Dammam
Bodat Bagdash,4.6,36,restaurants,West Dammam Al Faisaliyah,,,26.4198959,50.0485316,,,,Dammam
